domain,path,label,dim
neworleansrocky.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\neworleansrocky.tripod.com,entertainment,2560
nextbigthing.blogspot.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\nextbigthing.blogspot.com,entertainment,2560
nick.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\nick.com,entertainment,2560
nightafternight.blogs.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\nightafternight.blogs.com,entertainment,2560
nsyouthsymphony.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\nsyouthsymphony.org,entertainment,2560
oe1.orf.at,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\oe1.orf.at,entertainment,2560
officialsmithereens.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\officialsmithereens.com,entertainment,2560
onfilm.chicagoreader.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\onfilm.chicagoreader.com,entertainment,2560
orlessa.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\orlessa.com,entertainment,2560
otrsite.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\otrsite.com,entertainment,2560
owmyeye.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\owmyeye.com,entertainment,2560
ozarkphlocking.homestead.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\ozarkphlocking.homestead.com,entertainment,2560
pamij.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\pamij.tripod.com,entertainment,2560
patrickstewart.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\patrickstewart.org,entertainment,2560
peacetheatre.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\peacetheatre.tripod.com,entertainment,2560
phantomcg.blogspot.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\phantomcg.blogspot.com,entertainment,2560
phoenixtalentagency.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\phoenixtalentagency.com,entertainment,2560
pocketrevolution.blogspot.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\pocketrevolution.blogspot.com,entertainment,2560
popcultureidiot.blogspot.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\popcultureidiot.blogspot.com,entertainment,2560
popdirt.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\popdirt.com,entertainment,2560
prohumorist.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\prohumorist.com,entertainment,2560
pseudo.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\pseudo.com,entertainment,2560
pulpfictionwv.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\pulpfictionwv.tripod.com,entertainment,2560
pulseradio.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\pulseradio.net,entertainment,2560
punkpdx.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\punkpdx.tripod.com,entertainment,2560
pwp.detritus.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\pwp.detritus.net,entertainment,2560
quarkspace.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\quarkspace.com,entertainment,2560
radio.keiichi.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\radio.keiichi.net,entertainment,2560
radiocfxu.ca,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\radiocfxu.ca,entertainment,2560
realworldrecords.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\realworldrecords.com,entertainment,2560
returnpost.yuku.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\returnpost.yuku.com,entertainment,2560
ricobarr.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\ricobarr.com,entertainment,2560
rwmhb.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\rwmhb.tripod.com,entertainment,2560
ryanpauljames.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\ryanpauljames.com,entertainment,2560
saga-germany.de,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\saga-germany.de,entertainment,2560
saintpaulsunday.publicradio.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\saintpaulsunday.publicradio.org,entertainment,2560
sarahkleeman.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\sarahkleeman.com,entertainment,2560
saw.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\saw.org,entertainment,2560
scifistorm.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\scifistorm.org,entertainment,2560
sctvguide.ca,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\sctvguide.ca,entertainment,2560
scw.ucsd.edu,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\scw.ucsd.edu,entertainment,2560
seachordsmen.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\seachordsmen.org,entertainment,2560
secretserviceonline.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\secretserviceonline.com,entertainment,2560
sergioleoneifr.blogspot.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\sergioleoneifr.blogspot.com,entertainment,2560
sfscene.blogspot.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\sfscene.blogspot.com,entertainment,2560
shadowy.brainiac.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\shadowy.brainiac.com,entertainment,2560
shaunguerin.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\shaunguerin.tripod.com,entertainment,2560
shawstudios.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\shawstudios.com,entertainment,2560
shepcast.blogspot.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\shepcast.blogspot.com,entertainment,2560
showbizproductions.homestead.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\showbizproductions.homestead.com,entertainment,2560
sidewalkstv.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\sidewalkstv.com,entertainment,2560
silentbobspeaks.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\silentbobspeaks.com,entertainment,2560
simplyscripts.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\simplyscripts.com,entertainment,2560
singing-thoughts.blogspot.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\singing-thoughts.blogspot.com,entertainment,2560
sitcomsonline.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\sitcomsonline.com,entertainment,2560
sneakpeektvcom.blogspot.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\sneakpeektvcom.blogspot.com,entertainment,2560
snl.jt.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\snl.jt.org,entertainment,2560
sonymusic.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\sonymusic.com,entertainment,2560
soulshine.ca,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\soulshine.ca,entertainment,2560
spikesmusic.spike-jamie.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\spikesmusic.spike-jamie.com,entertainment,2560
startreklinks.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\startreklinks.net,entertainment,2560
stevensoderbergh.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\stevensoderbergh.tripod.com,entertainment,2560
stormy-weather.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\stormy-weather.com,entertainment,2560
stratusfaction725.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\stratusfaction725.tripod.com,entertainment,2560
strikeanywhere.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\strikeanywhere.org,entertainment,2560
stumpedmagazine.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\stumpedmagazine.com,entertainment,2560
syrswingdance.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\syrswingdance.org,entertainment,2560
take6.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\take6.com,entertainment,2560
taketheleaddancestudio.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\taketheleaddancestudio.com,entertainment,2560
talkprogressive.blogspot.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\talkprogressive.blogspot.com,entertainment,2560
tanghalanglaguna.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\tanghalanglaguna.tripod.com,entertainment,2560
tangocenter.blogspot.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\tangocenter.blogspot.com,entertainment,2560
tankboyprime.blogspot.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\tankboyprime.blogspot.com,entertainment,2560
tanyaleedavis.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\tanyaleedavis.com,entertainment,2560
tarkanplace2001.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\tarkanplace2001.tripod.com,entertainment,2560
tgurley119.homestead.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\tgurley119.homestead.com,entertainment,2560
thatslifethemusical.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\thatslifethemusical.tripod.com,entertainment,2560
the-movie-times.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\the-movie-times.com,entertainment,2560
theactorsworkshop.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\theactorsworkshop.com,entertainment,2560
thearmyreserve.blogspot.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\thearmyreserve.blogspot.com,entertainment,2560
theatredirector.homestead.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\theatredirector.homestead.com,entertainment,2560
thebadseeds.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\thebadseeds.com,entertainment,2560
theblackwidows.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\theblackwidows.tripod.com,entertainment,2560
thedogpilemagazine.blogspot.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\thedogpilemagazine.blogspot.com,entertainment,2560
theenvelope.latimes.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\theenvelope.latimes.com,entertainment,2560
theformat.livejournal.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\theformat.livejournal.com,entertainment,2560
thegearpage.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\thegearpage.net,entertainment,2560
thejamzone.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\thejamzone.com,entertainment,2560
theknife.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\theknife.net,entertainment,2560
thephobics.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\thephobics.tripod.com,entertainment,2560
theshirelles.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\theshirelles.com,entertainment,2560
thethunderchild.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\thethunderchild.com,entertainment,2560
theunchartedzone.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\theunchartedzone.com,entertainment,2560
thewagband.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\thewagband.com,entertainment,2560
thewatcherscouncil.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\thewatcherscouncil.net,entertainment,2560
thomasjkelly.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\thomasjkelly.com,entertainment,2560
threestooges.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\threestooges.net,entertainment,2560
tm3am.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\tm3am.com,entertainment,2560
todayswomenmusic.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\todayswomenmusic.tripod.com,entertainment,2560
tomrush.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\tomrush.com,entertainment,2560
top40-charts.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\top40-charts.com,entertainment,2560
topoftherock.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\topoftherock.tripod.com,entertainment,2560
trance.nu,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\trance.nu,entertainment,2560
trouserpress.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\trouserpress.com,entertainment,2560
truedorktimes.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\truedorktimes.com,entertainment,2560
tulsatvmemories.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\tulsatvmemories.com,entertainment,2560
tutakfilms.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\tutakfilms.com,entertainment,2560
tvinternguide.tripod.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\tvinternguide.tripod.com,entertainment,2560
tvshowsdvd.blogspot.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\tvshowsdvd.blogspot.com,entertainment,2560
twannaturner.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\twannaturner.com,entertainment,2560
twitchofthedeathnerd.blogspot.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\twitchofthedeathnerd.blogspot.com,entertainment,2560
undergroundvenues.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\undergroundvenues.co.uk,entertainment,2560
ungoddess.livejournal.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\ungoddess.livejournal.com,entertainment,2560
utaholdtimefiddlers.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\utaholdtimefiddlers.net,entertainment,2560
utustudio.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\utustudio.com,entertainment,2560
uvulittle.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\uvulittle.com,entertainment,2560
varsityvocals.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\varsityvocals.com,entertainment,2560
victoriandance.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\victoriandance.org,entertainment,2560
vincebruststudios.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\vincebruststudios.com,entertainment,2560
violetsky.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\violetsky.net,entertainment,2560
voltaire.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\voltaire.net,entertainment,2560
wendyliebman.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\wendyliebman.com,entertainment,2560
wfrb.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\wfrb.com,entertainment,2560
whorepresents.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\whorepresents.com,entertainment,2560
wplr.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\wplr.com,entertainment,2560
www.101funpages.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.101funpages.com,entertainment,2560
www.11secondclub.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.11secondclub.com,entertainment,2560
www.2929entertainment.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.2929entertainment.com,entertainment,2560
www.2bbb.net.au,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.2bbb.net.au,entertainment,2560
www.2smartchix.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.2smartchix.com,entertainment,2560
